ID,item_cnt_month
63622,1.1029351
63623,1.1012104
63624,1.0602994
63625,1.1073568
63626,1.1017276
63627,1.0762355
63628,1.1195854
63629,1.0798447
63630,1.0482057
63631,1.0633562
63632,1.1208384
63633,1.0668874
63634,1.0750457
63635,1.0720519
63636,1.0492787
63637,1.1840808
63638,1.1168735
63639,1.1763878
63640,1.0420613
63641,1.2087572
63642,1.1279738
63643,1.1973426
63644,1.08203
63645,1.0883274
63646,1.0642728
63647,1.1008571
63648,1.0887938
63649,1.0792363
63650,1.1644592
63651,1.0542783
63652,1.0269862
63653,1.073406
63654,1.0618317
63655,1.1279807
63656,1.0577222
63657,1.1159227
63658,1.0763999
63659,1.057168
63660,1.3719279
63661,1.045315
63662,1.0564942
63663,1.0638325
63664,1.0781049
63665,1.0763801
63666,1.0354693
63667,1.0759647
63668,1.0768974
63669,1.0514053
63670,1.1122074
63671,1.0550145
63672,1.0334023
63673,1.0394413
63674,1.0989769
63675,1.0265839
63676,1.0531842
63677,1.0501903
63678,1.0475736
63679,1.3522892
63680,1.0431912
63681,1.1048956
63682,1.0103314
63683,1.1147022
63684,1.0517268
63685,1.0826771
63686,1.0606403
63687,1.0664659
63688,1.0424112
63689,1.0722718
63690,1.0669322
63691,1.0573747
63692,1.1064401
63693,1.0476778
63694,1.0035684
63695,1.0515444
63696,1.0399702
63697,1.0714195
63698,1.0525279
63699,1.1305277
63700,1.0668421
63701,1.0436534
63702,1.3500663
63703,1.0318004
63704,1.0734162
63705,1.041971
63706,1.0562433
63707,1.0545186
63708,1.0462501
63709,1.060665
63710,1.0550358
63711,1.0284269
63712,1.0903459
63713,1.2897341
63714,1.0216715
63715,1.0218803
63716,1.0729556
63717,1.0237459
63718,1.0924281
63719,1.024169
63720,1.0083525
63721,1.1660751
63722,1.0416362
63723,1.0825878
63724,1.0087764
63725,1.108963
63726,1.0501719
63727,1.0237806
63728,1.0533458
63729,1.0404445
63730,1.0163898
63731,1.0484889
63732,1.0409108
63733,1.0313535
63734,1.1109691
63735,1.0190748
63736,1.0185789
63737,1.0255232
63738,1.0344908
63739,1.0453981
63740,1.0281205
63741,1.0574489
63742,1.0408208
63743,1.017632
63744,1.324045
63745,1.005779
63746,1.013667
63747,1.0224283
63748,1.0302219
63749,1.0284972
63750,0.9875865
63751,1.0346437
63752,1.0290146
63753,1.0099473
63754,1.0643246
63755,1.0135565
63756,1.0216715
63757,1.0218803
63758,1.0729556
63759,1.0237459
63760,1.0924281
63761,1.024169
63762,1.0083525
63763,1.1660751
63764,1.0416362
63765,1.0825878
63766,1.0087764
63767,1.108963
63768,1.0501719
63769,1.0237806
63770,1.0533458
63771,1.0404445
63772,1.0163898
63773,1.0484889
63774,1.0409108
63775,1.0313535
63776,1.1109691
63777,1.0190748
63778,1.0185789
63779,1.0255232
63780,1.0344908
63781,1.0453981
63782,1.0281205
63783,1.0574489
63784,1.0408208
63785,1.017632
63786,1.324045
63787,1.005779
63788,1.013667
63789,1.0224283
63790,1.0302219
63791,1.0284972
63792,0.9875865
63793,1.0346437
63794,1.0290146
63795,1.0099473
63796,1.0643246
63797,1.0135565
63798,1.0216715
63799,1.0218803
63800,1.0729556
63801,1.0237459
63802,1.0924281
63803,1.024169
63804,1.0083525
63805,1.1660751
63806,1.0416362
63807,1.0825878
63808,1.0087764
63809,1.108963
63810,1.0501719
63811,1.0237806
63812,1.0533458
63813,1.0404445
63814,1.0163898
63815,1.0484889
63816,1.0409108
63817,1.0313535
63818,1.1109691
63819,1.0190748
63820,1.0185789
63821,1.0255232
63822,1.0344908
63823,1.0453981
63824,1.0281205
63825,1.0574489
63826,1.0408208
63827,1.017632
63828,1.324045
63829,1.005779
63830,1.013667
63831,1.0224283
63832,1.0302219
63833,1.0284972
63834,0.9875865
63835,1.0346437
63836,1.0290146
63837,1.0099473
63838,1.0643246
63839,1.0135565
63840,1.073036
63841,1.0697443
63842,1.1456687
63843,1.0732756
63844,1.0998759
63845,1.0968821
63846,1.074109
63847,1.2089111
63848,1.1395135
63849,1.1837656
63850,1.1066537
63851,1.2110245
63852,1.1480491
63853,1.121658
63854,1.1068603
63855,1.1131575
63856,1.089103
63857,1.1189637
63858,1.1136239
63859,1.1040666
63860,1.1892893
63861,1.0917878
63862,1.0518165
63863,1.0982362
63864,1.0866618
63865,1.1181111
63866,1.0992197
63867,1.1530566
63868,1.1135339
63869,1.0903451
63870,1.3793058
63871,1.0784922
63872,1.2323892
63873,1.0886626
63874,1.1029351
63875,1.1012104
63876,1.0602994
63877,1.1073568
63878,1.1017276
63879,1.0762355
63880,1.1195854
63881,1.0798447
63882,1.073036
63883,1.0697443
63884,1.1456687
63885,1.0732756
63886,1.0998759
63887,1.0968821
63888,1.074109
63889,1.2089111
63890,1.1395135
63891,1.1837656
63892,1.1066537
63893,1.2110245
63894,1.1480491
63895,1.121658
63896,1.1068603
63897,1.1131575
63898,1.089103
63899,1.1189637
63900,1.1136239
63901,1.1040666
63902,1.1892893
63903,1.0917878
63904,1.0518165
63905,1.0982362
63906,1.0866618
63907,1.1181111
63908,1.0992197
63909,1.1530566
63910,1.1135339
63911,1.0903451
63912,1.3793058
63913,1.0784922
63914,1.2323892
63915,1.0886626
63916,1.1029351
63917,1.1012104
63918,1.0602994
63919,1.1073568
63920,1.1017276
63921,1.0762355
63922,1.1195854
63923,1.0798447
63924,1.0229819
63925,1.0196903
63926,1.0956146
63927,1.0232215
63928,1.0455551
63929,1.046828
63930,1.0240548
63931,1.1588569
63932,1.1297588
63933,1.1914632
63934,1.096899
63935,1.2012699
63936,1.0986838
63937,1.0977253
63938,1.0971056
63939,1.0631034
63940,1.0390489
63941,1.0711477
63942,1.0635698
63943,1.0540124
63944,1.158751
63945,1.0417337
63946,1.0017624
63947,1.048182
63948,1.0247176
63949,1.0680571
63950,1.0324984
63951,1.1089449
63952,1.0634797
63953,1.0360243
63954,1.346704
63955,1.0284381
63956,1.0278394
63957,1.0351777
63958,1.052881
63959,1.0511563
63960,1.0068145
63961,1.0573027
63962,1.1419729
63963,1.0261815
63964,1.5520829
63965,1.0297906
63966,1.0147882
63967,1.0114965
63968,1.0890715
63969,1.0150278
63970,1.0416281
63971,1.0386343
63972,1.0158612
63973,1.1506633
63974,1.2429667
63975,1.2193878
63976,1.0887054
63977,1.193471
63978,1.0747654
63979,1.0895317
63980,1.088912
63981,1.0549097
63982,1.0308552
63983,1.0646048
63984,1.0551302
63985,1.0458188
63986,1.1277819
63987,1.03354
63988,0.9935688
63989,1.0399884
63990,1.016524
63991,1.0598633
63992,1.0243046
63993,1.1373262
63994,1.0667553
63995,1.0320973
63996,1.3382645
63997,1.0202444
63998,1.0230767
63999,1.0304148
64000,1.0446873
64001,1.0429626
64002,1.0020516
64003,1.049109
64004,1.0432339
64005,1.0179877
64006,1.0785439
64007,1.0215969
64008,1.0147882
64009,1.0114965
64010,1.0890715
64011,1.0150278
64012,1.0416281
64013,1.0386343
64014,1.0158612
64015,1.1506633
64016,1.2429667
64017,1.2193878
64018,1.0887054
64019,1.193471
64020,1.0747654
64021,1.0895317
64022,1.088912
64023,1.0549097
64024,1.0308552
64025,1.0646048
64026,1.0551302
64027,1.0458188
64028,1.1277819
64029,1.03354
64030,0.9935688
64031,1.0399884
64032,1.016524
64033,1.0598633
64034,1.0243046
64035,1.1373262
64036,1.0667553
64037,1.0320973
64038,1.3382645
64039,1.0202444
64040,1.0230767
64041,1.0304148
64042,1.0446873
64043,1.0429626
64044,1.0020516
64045,1.049109
64046,1.0432339
64047,1.0179877
64048,1.0785439
64049,1.0215969
64050,1.0216715
64051,1.0218803
64052,1.0729556
64053,1.0237459
64054,1.0924281
64055,1.024169
64056,1.0083525
64057,1.1660751
64058,1.0416362
64059,1.0825878
64060,1.0087764
64061,1.108963
64062,1.0501719
64063,1.0237806
64064,1.0533458
64065,1.0404445
64066,1.0163898
64067,1.0484889
64068,1.0409108
64069,1.0313535
64070,1.1109691
64071,1.0190748
64072,1.0185789
64073,1.0255232
64074,1.0344908
64075,1.0453981
64076,1.0281205
64077,1.0574489
64078,1.0408208
64079,1.017632
64080,1.324045
64081,1.005779
64082,1.013667
64083,1.0224283
64084,1.0302219
64085,1.0284972
64086,0.9875865
64087,1.0346437
64088,1.0290146
64089,1.0099473
64090,1.0643246
64091,1.0135565
64092,1.0216715
64093,1.0218803
64094,1.0729556
64095,1.0237459
64096,1.0924281
64097,1.024169
64098,1.0083525
64099,1.1660751
64100,1.0416362
64101,1.0825878
64102,1.0087764
64103,1.108963
64104,1.0501719
64105,1.0237806
64106,1.0533458
64107,1.0404445
64108,1.0163898
64109,1.0484889
64110,1.0409108
64111,1.0313535
64112,1.1109691
64113,1.0190748
64114,1.0185789
64115,1.0255232
64116,1.0344908
64117,1.0453981
64118,1.0281205
64119,1.0574489
64120,1.0408208
64121,1.017632
64122,1.324045
64123,1.005779
64124,1.013667
64125,1.0224283
64126,1.0302219
64127,1.0284972
64128,0.9875865
64129,1.0346437
64130,1.0290146
64131,1.0099473
64132,1.0643246
64133,1.0135565
64134,1.0147882
64135,1.0114965
64136,1.0890715
64137,1.0150278
64138,1.0416281
64139,1.0386343
64140,1.0158612
64141,1.1506633
64142,1.2429667
64143,1.2193878
64144,1.0887054
64145,1.193471
64146,1.0747654
64147,1.0895317
64148,1.088912
64149,1.0549097
64150,1.0308552
64151,1.0646048
64152,1.0551302
64153,1.0458188
64154,1.1277819
64155,1.03354
64156,0.9935688
64157,1.0399884
64158,1.016524
64159,1.0598633
64160,1.0243046
64161,1.1373262
64162,1.0667553
64163,1.0320973
64164,1.3382645
64165,1.0202444
64166,1.0230767
64167,1.0304148
64168,1.0446873
64169,1.0429626
64170,1.0020516
64171,1.049109
64172,1.0432339
64173,1.0179877
64174,1.0785439
64175,1.0215969
64176,1.0147882
64177,1.0114965
64178,1.0890715
64179,1.0150278
64180,1.0416281
64181,1.0386343
64182,1.0158612
64183,1.1506633
64184,1.2429667
64185,1.2193878
64186,1.0887054
64187,1.193471
64188,1.0747654
64189,1.0895317
64190,1.088912
64191,1.0549097
64192,1.0308552
64193,1.0646048
64194,1.0551302
64195,1.0458188
64196,1.1277819
64197,1.03354
64198,0.9935688
64199,1.0399884
64200,1.016524
64201,1.0598633
64202,1.0243046
64203,1.1373262
64204,1.0667553
64205,1.0320973
64206,1.3382645
64207,1.0202444
64208,1.0230767
64209,1.0304148
64210,1.0446873
64211,1.0429626
64212,1.0020516
64213,1.049109
64214,1.0432339
64215,1.0179877
64216,1.0785439
64217,1.0215969
64218,1.0147882
64219,1.0114965
64220,1.0890715
64221,1.0150278
64222,1.0416281
64223,1.0386343
64224,1.0158612
64225,1.1506633
64226,1.2429667
64227,1.2193878
64228,1.0887054
64229,1.193471
64230,1.0747654
64231,1.0895317
64232,1.088912
64233,1.0549097
64234,1.0308552
64235,1.0646048
64236,1.0551302
64237,1.0458188
64238,1.1277819
64239,1.03354
64240,0.9935688
64241,1.0399884
64242,1.016524
64243,1.0598633
64244,1.0243046
64245,1.1373262
64246,1.0667553
64247,1.0320973
64248,1.3382645
64249,1.0202444
64250,1.0230767
64251,1.0304148
64252,1.0446873
64253,1.0429626
64254,1.0020516
64255,1.049109
64256,1.0432339
64257,1.0179877
64258,1.0785439
64259,1.0215969
64260,1.0216715
64261,1.0218803
64262,1.0729556
64263,1.0237459
64264,1.0924281
64265,1.024169
64266,1.0083525
64267,1.1660751
64268,1.0416362
64269,1.0825878
64270,1.0087764
64271,1.108963
64272,1.0501719
64273,1.0237806
64274,1.0533458
64275,1.0404445
64276,1.0163898
64277,1.0484889
64278,1.0409108
64279,1.0313535
64280,1.1109691
64281,1.0190748
64282,1.0185789
64283,1.0255232
64284,1.0344908
64285,1.0453981
64286,1.0281205
64287,1.0574489
64288,1.0408208
64289,1.017632
64290,1.324045
64291,1.005779
64292,1.013667
64293,1.0224283
64294,1.0302219
64295,1.0284972
64296,0.9875865
64297,1.0346437
64298,1.0290146
64299,1.0099473
64300,1.0643246
64301,1.0135565
64302,1.0147882
64303,1.0114965
64304,1.0890715
64305,1.0150278
64306,1.0416281
64307,1.0386343
64308,1.0158612
64309,1.1506633
64310,1.2429667
64311,1.2193878
64312,1.0887054
64313,1.193471
64314,1.0747654
64315,1.0895317
64316,1.088912
64317,1.0549097
64318,1.0308552
64319,1.0646048
64320,1.0551302
64321,1.0458188
64322,1.1277819
64323,1.03354
64324,0.9935688
64325,1.0399884
64326,1.016524
64327,1.0598633
64328,1.0243046
64329,1.1373262
64330,1.0667553
64331,1.0320973
64332,1.3382645
64333,1.0202444
64334,1.0230767
64335,1.0304148
64336,1.0446873
64337,1.0429626
64338,1.0020516
64339,1.049109
64340,1.0432339
64341,1.0179877
64342,1.0785439
64343,1.0215969
64344,1.0229819
64345,1.0196903
64346,1.0956146
64347,1.0232215
64348,1.0455551
64349,1.046828
64350,1.0240548
64351,1.1588569
64352,1.1297588
64353,1.1914632
64354,1.096899
64355,1.2012699
64356,1.0986838
64357,1.0977253
64358,1.0971056
64359,1.0631034
64360,1.0390489
64361,1.0711477
64362,1.0635698
64363,1.0540124
64364,1.158751
64365,1.0417337
64366,1.0017624
64367,1.048182
64368,1.0247176
64369,1.0680571
64370,1.0324984
64371,1.1089449
64372,1.0634797
64373,1.0360243
64374,1.346704
64375,1.0284381
64376,1.0278394
64377,1.0351777
64378,1.052881
64379,1.0511563
64380,1.0068145
64381,1.0573027
64382,1.1419729
64383,1.0261815
64384,1.5520829
64385,1.0297906
64386,1.0520823
64387,1.0487908
64388,1.1247151
64389,1.052322
64390,1.0789223
64391,1.0759284
64392,1.0531554
64393,1.1879575
64394,1.1164398
64395,1.1482244
64396,1.0857002
64397,1.1900709
64398,1.1105523
64399,1.1007044
64400,1.0859067
64401,1.092204
64402,1.0681493
64403,1.1037496
64404,1.0926703
64405,1.083113
64406,1.1683358
64407,1.0708343
64408,1.0308628
64409,1.0772827
64410,1.0657083
64411,1.0971576
64412,1.0615988
64413,1.132103
64414,1.0925803
64415,1.0693915
64416,1.3343933
64417,1.0575385
64418,1.0603709
64419,1.0677091
64420,1.0819814
64421,1.0802567
64422,1.0393459
64423,1.0864031
64424,1.0807741
64425,1.0552819
64426,1.1160841
64427,1.058891
64428,1.0520823
64429,1.0487908
64430,1.1247151
64431,1.052322
64432,1.0789223
64433,1.0759284
64434,1.0531554
64435,1.1879575
64436,1.1164398
64437,1.1482244
64438,1.0857002
64439,1.1900709
64440,1.1105523
64441,1.1007044
64442,1.0859067
64443,1.092204
64444,1.0681493
64445,1.1037496
64446,1.0926703
64447,1.083113
64448,1.1683358
64449,1.0708343
64450,1.0308628
64451,1.0772827
64452,1.0657083
64453,1.0971576
64454,1.0615988
64455,1.132103
64456,1.0925803
64457,1.0693915
64458,1.3343933
64459,1.0575385
64460,1.0603709
64461,1.0677091
64462,1.0819814
64463,1.0802567
64464,1.0393459
64465,1.0864031
64466,1.0807741
64467,1.0552819
64468,1.1160841
64469,1.058891
64470,1.0520823
64471,1.0487908
64472,1.1247151
64473,1.052322
64474,1.0789223
64475,1.0759284
64476,1.0531554
64477,1.1879575
64478,1.1164398
64479,1.1482244
64480,1.0857002
64481,1.1900709
64482,1.1105523
64483,1.1007044
64484,1.0859067
64485,1.092204
64486,1.0681493
64487,1.1037496
64488,1.0926703
64489,1.083113
64490,1.1683358
64491,1.0708343
64492,1.0308628
64493,1.0772827
64494,1.0657083
64495,1.0971576
64496,1.0615988
64497,1.132103
64498,1.0925803
64499,1.0693915
64500,1.3343933
64501,1.0575385
64502,1.0603709
64503,1.0677091
64504,1.0819814
64505,1.0802567
64506,1.0393459
64507,1.0864031
64508,1.0807741
64509,1.0552819
64510,1.1160841
64511,1.058891
64512,1.0229819
64513,1.0196903
64514,1.0956146
64515,1.0232215
64516,1.0455551
64517,1.046828
64518,1.0240548
64519,1.1588569
64520,1.1297588
64521,1.1914632
64522,1.096899
64523,1.2012699
64524,1.0986838
64525,1.0977253
64526,1.0971056
64527,1.0631034
64528,1.0390489
64529,1.0711477
64530,1.0635698
64531,1.0540124
64532,1.158751
64533,1.0417337
64534,1.0017624
64535,1.048182
64536,1.0247176
64537,1.0680571
64538,1.0324984
64539,1.1089449
64540,1.0634797
64541,1.0360243
64542,1.346704
64543,1.0284381
64544,1.0278394
64545,1.0351777
64546,1.052881
64547,1.0511563
64548,1.0068145
64549,1.0573027
64550,1.1419729
64551,1.0261815
64552,1.5520829
64553,1.0297906
64554,1.0191104
64555,1.0158188
64556,1.0837594
64557,1.01935
64558,1.0459504
64559,1.0487344
64560,1.0201833
64561,1.2024498
64562,1.059823
64563,1.0704345
64564,1.0290833
64565,1.1026536
64566,1.1550624
64567,1.0440874
64568,1.0352633
64569,1.059232
64570,1.0351775
64571,1.0707777
64572,1.1494377
64573,1.050141
64574,1.1241889
64575,1.0378623
64576,0.99789095
64577,1.0443106
64578,1.0327363
64579,1.0641856
64580,1.0286269
64581,1.0800493
64582,1.0603576
64583,1.0364196
64584,1.3014214
64585,1.0245667
64586,1.0273988
64587,1.0347371
64588,1.0490096
64589,1.0472848
64590,1.0120714
64591,1.0534313
64592,1.047802
64593,1.0304129
64594,1.083112
64595,1.0340221
64596,1.0216715
64597,1.0218803
64598,1.0729556
64599,1.0237459
64600,1.0924281
64601,1.024169
64602,1.0083525
64603,1.1660751
64604,1.0416362
64605,1.0825878
64606,1.0087764
64607,1.108963
64608,1.0501719
64609,1.0237806
64610,1.0533458
64611,1.0404445
64612,1.0163898
64613,1.0484889
64614,1.0409108
64615,1.0313535
64616,1.1109691
64617,1.0190748
64618,1.0185789
64619,1.0255232
64620,1.0344908
64621,1.0453981
64622,1.0281205
64623,1.0574489
64624,1.0408208
64625,1.017632
64626,1.324045
64627,1.005779
64628,1.013667
64629,1.0224283
64630,1.0302219
64631,1.0284972
64632,0.9875865
64633,1.0346437
64634,1.0290146
64635,1.0099473
64636,1.0643246
64637,1.0135565
64638,1.0229819
64639,1.0196903
64640,1.0956146
64641,1.0232215
64642,1.0455551
64643,1.046828
64644,1.0240548
64645,1.1588569
64646,1.1297588
64647,1.1914632
64648,1.096899
64649,1.2012699
64650,1.0986838
64651,1.0977253
64652,1.0971056
64653,1.0631034
64654,1.0390489
64655,1.0711477
64656,1.0635698
64657,1.0540124
64658,1.158751
64659,1.0417337
64660,1.0017624
64661,1.048182
64662,1.0247176
64663,1.0680571
64664,1.0324984
64665,1.1089449
64666,1.0634797
64667,1.0360243
64668,1.346704
64669,1.0284381
64670,1.0278394
64671,1.0351777
64672,1.052881
64673,1.0511563
64674,1.0068145
64675,1.0573027
64676,1.1419729
64677,1.0261815
64678,1.5520829
64679,1.0297906
64680,1.0305214
64681,1.0259326
64682,1.1018568
64683,1.0294638
64684,1.0560641
64685,1.0530703
64686,1.0588894
64687,1.1650991
64688,1.081411
64689,1.1431155
64690,1.0485513
64691,1.1345241
64692,1.0899467
64693,1.0697234
64694,1.0513594
64695,1.0693457
64696,1.0452912
64697,1.0751518
64698,1.069812
64699,1.0602547
64700,1.1188104
64701,1.047976
64702,1.0256894
64703,1.0544243
64704,1.04285
64705,1.0742993
64706,1.0554078
64707,1.1092447
64708,1.0697219
64709,1.0465332
64710,1.3620863
64711,1.0346804
64712,1.0762961
64713,1.0448508
64714,1.0591233
64715,1.0573986
64716,1.0164876
64717,1.063545
64718,1.0579157
64719,1.0324237
64720,1.0932257
64721,1.0360329
64722,1.0305214
64723,1.0259326
64724,1.1018568
64725,1.0294638
64726,1.0560641
64727,1.0530703
64728,1.0588894
64729,1.1650991
64730,1.081411
64731,1.1431155
64732,1.0485513
64733,1.1345241
64734,1.0899467
64735,1.0697234
64736,1.0513594
64737,1.0693457
64738,1.0452912
64739,1.0751518
64740,1.069812
64741,1.0602547
64742,1.1188104
64743,1.047976
64744,1.0256894
64745,1.0544243
64746,1.04285
64747,1.0742993
64748,1.0554078
64749,1.1092447
64750,1.0697219
64751,1.0465332
64752,1.3620863
64753,1.0346804
64754,1.0762961
64755,1.0448508
64756,1.0591233
64757,1.0573986
64758,1.0164876
64759,1.063545
64760,1.0579157
64761,1.0324237
64762,1.0932257
64763,1.0360329
64764,1.0753384
64765,1.0755471
64766,1.1266224
64767,1.0774127
64768,1.0808296
64769,0.98347986
64770,1.0620193
64771,1.2197418
64772,1.1750255
64773,1.4417773
64774,1.145558
64775,1.303446
64776,1.1835612
64777,1.1547844
64778,1.1867352
64779,1.0941113
64780,1.0700567
64781,1.0926853
64782,1.0945777
64783,1.0850203
64784,1.1702431
64785,1.0680058
64786,1.0675099
64787,1.0803298
64788,1.0687554
64789,1.099065
64790,1.0817873
64791,1.1340103
64792,1.0944877
64793,1.0712988
64794,1.3777118
64795,1.0620148
64796,1.0622783
64797,1.0696164
64798,1.0832183
64799,1.082164
64800,1.051051
64801,1.0883105
64802,1.0826814
64803,1.0636141
64804,1.1179914
64805,1.0672233
64806,1.0213141
64807,1.0341065
64808,1.1100308
64809,1.0376377
64810,1.0642381
64811,1.0612442
64812,1.038471
64813,1.1491199
64814,1.1038756
64815,1.16558
64816,1.0510687
64817,1.1753867
64818,1.1171662
64819,1.08602
64820,1.0712223
64821,1.0775197
64822,1.0534651
64823,1.0855639
64824,1.077986
64825,1.0684286
64826,1.1536515
64827,1.05615
64828,1.0161786
64829,1.0625982
64830,1.051024
64831,1.0824733
64832,1.0469146
64833,1.3249795
64834,1.3263123
64835,1.0547072
64836,1.3611202
64837,1.0428543
64838,1.0456865
64839,1.0530248
64840,1.0672972
64841,1.0655725
64842,1.0246615
64843,1.0717189
64844,1.0660896
64845,1.0405977
64846,1.1013997
64847,1.0442069
64848,1.0754781
64849,1.0908458
64850,1.1652372
64851,1.0862514
64852,1.1194444
64853,1.1164505
64854,1.0905862
64855,1.2202752
64856,1.2207212
64857,1.2788897
64858,1.2934265
64859,1.2988989
64860,1.4219728
64861,1.1813958
64862,1.188068
64863,1.1327752
64864,1.1086714
64865,1.1600734
64866,1.1323495
64867,1.123635
64868,1.394961
64869,1.1113564
64870,1.0682936
64871,1.1178048
64872,1.103139
64873,1.1376797
64874,1.1021209
64875,1.1726251
64876,1.1364179
64877,1.1149875
64878,1.4064279
64879,1.0665493
64880,1.100893
64881,1.1082312
64882,1.1225035
64883,1.1207788
64884,1.0896658
64885,1.1269252
64886,1.1204531
64887,1.0586414
64888,1.1557631
64889,1.0622506
64890,1.0082978
64891,1.0109196
64892,1.0604069
64893,1.0051751
64894,1.0146141
64895,1.0116203
64896,0.99580383
64897,1.1766102
64898,1.0152478
64899,1.0600905
64900,0.98238826
64901,1.0605365
64902,1.0237834
64903,0.9973924
64904,1.0269575
64905,1.0278957
64906,1.0038412
64907,1.0378169
64908,1.028362
64909,1.0188048
64910,1.0867708
64911,1.006526
64912,1.0060301
64913,1.0129744
64914,1.0014
64915,1.0328493
64916,1.0155718
64917,1.0677948
64918,1.028272
64919,1.0050833
64920,1.3114963
64921,0.9932304
64922,0.9960627
64923,1.0034008
64924,1.0176733
64925,1.0159485
64926,0.9750377
64927,1.022095
64928,1.0164658
64929,1.1026276
64930,1.0517758
64931,1.249187
64932,1.6854016
64933,1.7206436
64934,2.1263819
64935,1.7005122
64936,1.8136361
64937,1.7618252
64938,1.7359608
64939,2.187863
64940,1.947889
64941,2.0982656
64942,2.2502973
64943,2.134191
64944,2.5032399
64945,1.8058528
64946,1.9262217
64947,1.7781008
64948,1.7540462
64949,1.9399494
64950,1.7785672
64951,1.7690097
64952,2.4756436
64953,1.7567312
64954,1.5849137
64955,1.7631793
64956,2.1324008
64957,1.7977885
64958,1.7474955
64959,1.8033488
64960,1.7638263
64961,1.73394
64962,1.8614664
64963,1.7119238
64964,1.9114782
64965,2.108704
64966,1.7678783
64967,1.786563
64968,1.7596225
64969,1.7722318
64970,1.7666706
64971,1.7040163
64972,2.1002107
64973,1.7076254
64974,2.0477624
64975,2.0839882
64976,2.828108
64977,1.9994307
64978,2.1157222
64979,2.0933106
64980,2.0883522
64981,2.9187524
64982,2.2830005
64983,2.557926
64984,2.2464218
64985,2.4392905
64986,2.7619612
64987,2.2784958
64988,2.1750243
64989,2.2246873
64990,2.1033463
64991,2.2230773
64992,2.5199924
64993,2.11831
64994,3.587111
64995,2.0851085
64996,1.9169644
64997,2.1124797
64998,2.041305
64999,2.1067247
65000,2.0967958
65001,1.8309263
65002,1.8238516
65003,2.1848326
65004,2.2654862
65005,2.0683827
65006,1.9798591
65007,2.102906
65008,2.143773
65009,2.1154537
65010,1.9882108
65011,2.1150384
65012,2.1440582
65013,2.0904791
65014,2.2063308
65015,2.094088
65016,1.0288584
65017,1.0380651
65018,1.1565123
65019,1.1598909
65020,1.1049783
65021,1.0668589
65022,0.98515224
65023,1.3224504
65024,1.1734952
65025,1.2351997
65026,1.1269515
65027,1.2528176
65028,1.3115361
65029,1.2097366
65030,1.2103274
65031,1.1235039
65032,1.0791838
65033,1.1116815
65034,1.2305193
65035,1.0781925
65036,1.2070293
65037,1.0659139
65038,0.994684
65039,1.0723622
65040,1.0594826
65041,1.065282
65042,1.0566784
65043,1.0772688
65044,1.0701938
65045,1.0896945
65046,1.2868999
65047,1.0319848
65048,1.0554504
65049,1.0921621
65050,1.0820887
65051,1.1047099
65052,1.0140207
65053,1.1207297
65054,1.1024054
65055,1.0355263
65056,1.1697056
65057,1.0745358
65058,2.0477624
65059,2.0839882
65060,2.828108
65061,1.9994307
65062,2.1157222
65063,2.0933106
65064,2.0883522
65065,2.9187524
65066,2.2830005
65067,2.557926
65068,2.2464218
65069,2.4392905
65070,2.7619612
65071,2.2784958
65072,2.1750243
65073,2.2246873
65074,2.1033463
65075,2.2230773
65076,2.5199924
65077,2.11831
65078,3.587111
65079,2.0851085
65080,1.9169644
65081,2.1124797
65082,2.041305
65083,2.1067247
65084,2.0967958
65085,1.8309263
65086,1.8238516
65087,2.1848326
65088,2.2654862
65089,2.0683827
65090,1.9798591
65091,2.102906
65092,2.143773
65093,2.1154537
65094,1.9882108
65095,2.1150384
65096,2.1440582
65097,2.0904791
65098,2.2063308
65099,2.094088
65100,1.0147882
65101,1.0114965
65102,1.0890715
65103,1.0150278
65104,1.0416281
65105,1.0386343
65106,1.0158612
65107,1.1506633
65108,1.2429667
65109,1.2193878
65110,1.0887054
65111,1.193471
65112,1.0747654
65113,1.0895317
65114,1.088912
65115,1.0549097
65116,1.0308552
65117,1.0646048
65118,1.0551302
65119,1.0458188
65120,1.1277819
65121,1.03354
65122,0.9935688
65123,1.0399884
65124,1.016524
65125,1.0598633
65126,1.0243046
65127,1.1373262
65128,1.0667553
65129,1.0320973
65130,1.3382645
65131,1.0202444
65132,1.0230767
65133,1.0304148
65134,1.0446873
65135,1.0429626
65136,1.0020516
65137,1.049109
65138,1.0432339
65139,1.0179877
65140,1.0785439
65141,1.0215969
65142,1.0347383
65143,1.0314468
65144,1.1073711
65145,1.034978
65146,1.0615783
65147,1.0585845
65148,1.0358114
65149,1.1706135
65150,1.0908104
65151,1.2032199
65152,1.0547867
65153,1.2130264
65154,1.1104404
65155,1.1094818
65156,1.0989016
65157,1.07486
65158,1.0508053
65159,1.192333
65160,1.0753263
65161,1.065769
65162,1.1957383
65163,1.0534903
65164,1.0135188
65165,1.0599387
65166,1.0364742
65167,1.0798136
65168,1.0442548
65169,1.1207016
65170,1.0752363
65171,1.0480824
65172,1.3584604
65173,1.0401945
65174,1.0430269
65175,1.0503651
65176,1.0646374
65177,1.0629127
65178,1.0220019
65179,1.0690591
65180,1.0634301
65181,1.0379379
65182,1.0987401
65183,1.0415471
65184,1.0347383
65185,1.0314468
65186,1.1073711
65187,1.034978
65188,1.0615783
65189,1.0585845
65190,1.0358114
65191,1.1706135
65192,1.0908104
65193,1.2032199
65194,1.0547867
65195,1.2130264
65196,1.1104404
65197,1.1094818
